_id,code,ref,description,category,subcategory,unit,rate,keywords
d6762af0-f0cd-4d4f-ac2b-4b8994ab4190,32725_c7eaae97,__export__.product_product_32725_c7eaae97,"Supply and fit 1.2m high weld mesh system as below - Nylofor 2D 656 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 1.2m; high; weld; mesh; system; below; nylofor; 656; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32725_c7eaae97
f31af889-9507-45ad-ab04-4a0f13b86730,32726_90e5466b,__export__.product_product_32726_90e5466b,"Supply and fit 1.2m high weld mesh system as below - Nylofor 2D 656 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 1.2m; high; weld; mesh; system; below; nylofor; 656; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32726_90e5466b
b6b40d0e-151e-414a-8dbf-2a6e985ffd03,35787_ca22c617,__export__.product_product_35787_ca22c617,"Supply and fit 1.2m high weld mesh system as below - Dulok 868 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 1.2m; high; weld; mesh; system; below; dulok; 868; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 35787_ca22c617
77f09b19-2015-4286-93b0-6d4c4143168d,35788_5c3d88e9,__export__.product_product_35788_5c3d88e9,"Supply and fit 1.2m high weld mesh system as below - Dulok 868 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 1.2m; high; weld; mesh; system; below; dulok; 868; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 35788_5c3d88e9
7e26fc4f-3e20-49de-99a2-afa9dad916e2,35789_c78506a6,__export__.product_product_35789_c78506a6,"Supply and fit 1.2m high weld mesh system as below - Dulok 868 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 1.2m; high; weld; mesh; system; below; dulok; 868; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 35789_c78506a6
03127335-a966-47bb-866f-959fee30b943,35790_375d7eaf,__export__.product_product_35790_375d7eaf,"Supply and fit 1.2m high weld mesh system as below - Dulok 868 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 1.2m; high; weld; mesh; system; below; dulok; 868; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 35790_375d7eaf
a0aaefcc-fa70-4055-a92b-8e179220439d,35791_9a99da57,__export__.product_product_35791_9a99da57,"Supply and fit 1.2m high weld mesh system as below - Dulok 868 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 1.2m; high; weld; mesh; system; below; dulok; 868; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 35791_9a99da57
c45f326f-439a-455f-9c5c-9998f3e2c304,35792_3a7b00c6,__export__.product_product_35792_3a7b00c6,"Supply and fit 1.2m high weld mesh system as below - Dulok 868 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 1.2m; high; weld; mesh; system; below; dulok; 868; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 35792_3a7b00c6
0ec850c7-a1df-46ed-a957-4a618e066a64,35793_cb10d325,__export__.product_product_35793_cb10d325,"Supply and fit 1.2m high weld mesh system as below - Dulok 868 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,75.839,supply; and; fit; 1.2m; high; weld; mesh; system; below; dulok; 868; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 35793_cb10d325
2bebe620-af2c-440f-a76d-ba70ad299ef5,35794_fdbe13ca,__export__.product_product_35794_fdbe13ca,"Supply and fit 1.2m high weld mesh system as below - Dulok 868 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 1.2m; high; weld; mesh; system; below; dulok; 868; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 35794_fdbe13ca
572eb9bb-8051-491d-9e25-dcd2c4592b27,35795_ee1af457,__export__.product_product_35795_ee1af457,"Supply and fit 1.2m high weld mesh system as below - Dulok 868 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 1.2m; high; weld; mesh; system; below; dulok; 868; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 35795_ee1af457
300ce609-df08-41bf-a3bb-c340f64ef031,35796_4d614e11,__export__.product_product_35796_4d614e11,"Supply and fit 1.2m high weld mesh system as below - Dulok 868 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 1.2m; high; weld; mesh; system; below; dulok; 868; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 35796_4d614e11
66116f5b-8ae3-4a6a-82d9-5777d1c6583e,35797_c9c4ba4f,__export__.product_product_35797_c9c4ba4f,"Supply and fit 1.2m high weld mesh system as below - Dulok 868 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 1.2m; high; weld; mesh; system; below; dulok; 868; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 35797_c9c4ba4f
5355aead-f0a9-45eb-8d94-095469d1e696,35798_78c0f747,__export__.product_product_35798_78c0f747,"Supply and fit 1.2m high weld mesh system as below - Dulok 868 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 1.2m; high; weld; mesh; system; below; dulok; 868; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 35798_78c0f747
eaaffbb9-685f-4873-8f2e-a3177df2cb5a,32873_3d24a8e1,__export__.product_product_32873_3d24a8e1,"Supply and fit 2.4m high weld mesh system as below - Eclipse 60, posts at 3m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,46.943,supply; and; fit; 2.4m; high; weld; mesh; system; below; eclipse; posts; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32873_3d24a8e1
29a8484b-49f6-41cd-a944-bc71675d1861,32874_1db239fd,__export__.product_product_32874_1db239fd,"Supply and fit 2.4m high weld mesh system as below - Eclipse 60, posts at 3m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,61.494,supply; and; fit; 2.4m; high; weld; mesh; system; below; eclipse; posts; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32874_1db239fd
641b6ea6-21b1-4fbd-a5b3-c897ef8c4542,32875_6e0dedd3,__export__.product_product_32875_6e0dedd3,"Supply and fit 2.4m high weld mesh system as below - Eclipse 60, posts at 3m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,38.293,supply; and; fit; 2.4m; high; weld; mesh; system; below; eclipse; posts; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32875_6e0dedd3
f0cfbe9d-6184-4e62-af70-8eca39701e5e,32876_f2c769a5,__export__.product_product_32876_f2c769a5,"Supply and fit 2.4m high weld mesh system as below - Eclipse 60, posts at 3m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,38.846,supply; and; fit; 2.4m; high; weld; mesh; system; below; eclipse; posts; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32876_f2c769a5
185eed0e-0f36-44b5-94b3-9795cd7d8c74,32877_4fdfc8ce,__export__.product_product_32877_4fdfc8ce,"Supply and fit 2.4m high weld mesh system as below - Eclipse 60, posts at 3m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; eclipse; posts; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32877_4fdfc8ce
c4730893-819a-407c-b952-35fb4b13d89b,32878_badf380a,__export__.product_product_32878_badf380a,"Supply and fit 2.4m high weld mesh system as below - Eclipse 60, posts at 3m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; eclipse; posts; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32878_badf380a
1634c751-3a9e-4f27-9f92-3c035e1fbbd2,32879_a2dacb13,__export__.product_product_32879_a2dacb13,"Supply and fit 2.4m high weld mesh system as below - Eclipse 60, posts at 3m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,67.505,supply; and; fit; 2.4m; high; weld; mesh; system; below; eclipse; posts; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32879_a2dacb13
84db4488-ce9a-4ec7-b27c-0ead2656c822,32880_d466a306,__export__.product_product_32880_d466a306,"Supply and fit 2.4m high weld mesh system as below - Eclipse 60, posts at 3m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,246.591,supply; and; fit; 2.4m; high; weld; mesh; system; below; eclipse; posts; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32880_d466a306
1ca19d84-fb2d-4607-a754-6a92bea15b59,32881_fe367d15,__export__.product_product_32881_fe367d15,"Supply and fit 2.4m high weld mesh system as below - Eclipse 60, posts at 3m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; eclipse; posts; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32881_fe367d15
c2c67fac-9dec-4b41-82fd-2530eee71948,32882_2f665a47,__export__.product_product_32882_2f665a47,"Supply and fit 2.4m high weld mesh system as below - Eclipse 60, posts at 3m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,95.053,supply; and; fit; 2.4m; high; weld; mesh; system; below; eclipse; posts; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32882_2f665a47
10aab91d-5e73-488e-b43c-bc1cb43242ba,32883_4a3d1bca,__export__.product_product_32883_4a3d1bca,"Supply and fit 2.4m high weld mesh system as below - Eclipse 60, posts at 3m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; eclipse; posts; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32883_4a3d1bca
900cfa08-f3a9-40aa-bf98-94c46d489986,32884_77715dad,__export__.product_product_32884_77715dad,"Supply and fit 2.4m high weld mesh system as below - Eclipse 60, posts at 3m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,63.083,supply; and; fit; 2.4m; high; weld; mesh; system; below; eclipse; posts; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32884_77715dad
5e42f3b5-c1f5-45d3-8cf9-2c15b790fa14,32885_e3543827,__export__.product_product_32885_e3543827,"Supply and fit 2.4m high weld mesh system as below - Nylofor 3m, posts at 3m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; nylofor; posts; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32885_e3543827
23994d9c-4aad-489c-8b83-a6cdce24d02a,32886_89160b09,__export__.product_product_32886_89160b09,"Supply and fit 2.4m high weld mesh system as below - Nylofor 3m, posts at 3m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; nylofor; posts; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32886_89160b09
f065b511-8676-4041-9998-7cb985278b86,32887_65f2f5ea,__export__.product_product_32887_65f2f5ea,"Supply and fit 2.4m high weld mesh system as below - Nylofor 3m, posts at 3m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; nylofor; posts; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32887_65f2f5ea
cf0f26de-251c-481d-aaaa-8ea6315a0c53,32888_bcaaebf1,__export__.product_product_32888_bcaaebf1,"Supply and fit 2.4m high weld mesh system as below - Nylofor 3m, posts at 3m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,43.34,supply; and; fit; 2.4m; high; weld; mesh; system; below; nylofor; posts; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32888_bcaaebf1
71fe3fca-30f4-4ff8-a731-6285cc4bb806,32889_078276e1,__export__.product_product_32889_078276e1,"Supply and fit 2.4m high weld mesh system as below - Nylofor 3m, posts at 3m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; nylofor; posts; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32889_078276e1
47fd97cf-cf27-40db-911c-47856260956b,32890_d1131bd5,__export__.product_product_32890_d1131bd5,"Supply and fit 2.4m high weld mesh system as below - Nylofor 3m, posts at 3m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; nylofor; posts; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32890_d1131bd5
60d74d5a-af28-421e-a068-639c9d53d24e,32891_71c35832,__export__.product_product_32891_71c35832,"Supply and fit 2.4m high weld mesh system as below - Nylofor 3m, posts at 3m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; nylofor; posts; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32891_71c35832
0c9e496a-ca20-494d-a213-ecf74a336524,32892_0f19e7d5,__export__.product_product_32892_0f19e7d5,"Supply and fit 2.4m high weld mesh system as below - Nylofor 3m, posts at 3m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; nylofor; posts; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32892_0f19e7d5
b1d4bc74-a476-40fa-a1db-42d5b1b11de8,32893_e6acb1a4,__export__.product_product_32893_e6acb1a4,"Supply and fit 2.4m high weld mesh system as below - Nylofor 3m, posts at 3m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; nylofor; posts; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32893_e6acb1a4
f14a1b3d-e06c-4705-a83d-c9e4b4ee04b0,32894_7ef3cd9a,__export__.product_product_32894_7ef3cd9a,"Supply and fit 2.4m high weld mesh system as below - Nylofor 3m, posts at 3m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; nylofor; posts; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32894_7ef3cd9a
a517a7a6-485d-402a-99d8-9102e67ff664,32895_e8ddef86,__export__.product_product_32895_e8ddef86,"Supply and fit 2.4m high weld mesh system as below - Nylofor 3m, posts at 3m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; nylofor; posts; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32895_e8ddef86
c6b085aa-a615-4db5-b0cf-677eaae6d8af,32896_42905653,__export__.product_product_32896_42905653,"Supply and fit 2.4m high weld mesh system as below - Nylofor 3m, posts at 3m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; nylofor; posts; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32896_42905653
3455cca3-107b-4a4d-824c-2bbddce21701,32909_1e9af645,__export__.product_product_32909_1e9af645,"Supply and fit 2.4m high weld mesh system as below - Dulok lite 656 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,57.927,supply; and; fit; 2.4m; high; weld; mesh; system; below; dulok; lite; 656; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32909_1e9af645
bdb0f543-9597-42c7-b9fb-03629b9107d1,32910_e2e72c73,__export__.product_product_32910_e2e72c73,"Supply and fit 2.4m high weld mesh system as below - Dulok lite 656 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; dulok; lite; 656; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32910_e2e72c73
4890d6d7-a50e-47ad-8981-7f7d09b2a82e,32911_e9014061,__export__.product_product_32911_e9014061,"Supply and fit 2.4m high weld mesh system as below - Dulok lite 656 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; dulok; lite; 656; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32911_e9014061
74c15c98-7aed-4106-b77d-6f4e5d20cc7a,32912_0f97037a,__export__.product_product_32912_0f97037a,"Supply and fit 2.4m high weld mesh system as below - Dulok lite 656 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,82.639,supply; and; fit; 2.4m; high; weld; mesh; system; below; dulok; lite; 656; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32912_0f97037a
735eeae7-487f-45af-a491-f905a800f763,32913_fc699d7d,__export__.product_product_32913_fc699d7d,"Supply and fit 2.4m high weld mesh system as below - Dulok lite 656 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; dulok; lite; 656; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32913_fc699d7d
9fbfc1c9-a659-4f53-b2bc-36c2f1895977,32914_d0ff9251,__export__.product_product_32914_d0ff9251,"Supply and fit 2.4m high weld mesh system as below - Dulok lite 656 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; dulok; lite; 656; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32914_d0ff9251
582fb26b-46f5-4136-9c5c-42380a7be432,32915_d1a92cb7,__export__.product_product_32915_d1a92cb7,"Supply and fit 2.4m high weld mesh system as below - Dulok lite 656 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,85.154,supply; and; fit; 2.4m; high; weld; mesh; system; below; dulok; lite; 656; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32915_d1a92cb7
8a3fdb9f-9acb-47fd-818b-fc1eb00c3296,32916_c3ee295a,__export__.product_product_32916_c3ee295a,"Supply and fit 2.4m high weld mesh system as below - Dulok lite 656 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; dulok; lite; 656; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32916_c3ee295a
3c03f892-0350-4f50-a35b-903d34b0a725,32917_02d5ff72,__export__.product_product_32917_02d5ff72,"Supply and fit 2.4m high weld mesh system as below - Dulok lite 656 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; dulok; lite; 656; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32917_02d5ff72
c9ffe8fe-57df-4224-85fa-d834b1028ffb,32918_7ab60bf9,__export__.product_product_32918_7ab60bf9,"Supply and fit 2.4m high weld mesh system as below - Dulok lite 656 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; dulok; lite; 656; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32918_7ab60bf9
cd1c112e-31f2-4f4c-90ba-c058b204d2b1,32919_25f89967,__export__.product_product_32919_25f89967,"Supply and fit 2.4m high weld mesh system as below - Dulok lite 656 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; dulok; lite; 656; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32919_25f89967
d7957b0c-716f-4da7-a29b-1a7bee21e3ca,32920_753b9a26,__export__.product_product_32920_753b9a26,"Supply and fit 2.4m high weld mesh system as below - Dulok lite 656 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; dulok; lite; 656; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32920_753b9a26
a03c3a1b-f205-429c-9924-b486c30fc0dd,32921_fa07936d,__export__.product_product_32921_fa07936d,"Supply and fit 2.4m high weld mesh system as below - Nylofor 2D 656 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; nylofor; 656; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32921_fa07936d
456d45a1-bd4f-49c7-b092-623119b1e60b,32922_a07d0065,__export__.product_product_32922_a07d0065,"Supply and fit 2.4m high weld mesh system as below - Nylofor 2D 656 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; nylofor; 656; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32922_a07d0065
26f9be1f-58c5-4e17-8d2f-f67f07261b1e,32923_5eb46386,__export__.product_product_32923_5eb46386,"Supply and fit 2.4m high weld mesh system as below - Nylofor 2D 656 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; nylofor; 656; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32923_5eb46386
06424b96-f8c7-4249-8dd8-a3a9e8dd10e0,32924_459deab3,__export__.product_product_32924_459deab3,"Supply and fit 2.4m high weld mesh system as below - Nylofor 2D 656 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; nylofor; 656; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32924_459deab3
01c04523-f705-4939-b6dc-7db7d6e8562a,32925_c28a177d,__export__.product_product_32925_c28a177d,"Supply and fit 2.4m high weld mesh system as below - Nylofor 2D 656 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; nylofor; 656; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32925_c28a177d
bb505788-a445-4fe8-887c-e51c39c2ea0a,32926_c9649e14,__export__.product_product_32926_c9649e14,"Supply and fit 2.4m high weld mesh system as below - Nylofor 2D 656 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; nylofor; 656; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32926_c9649e14
adac4f3f-1cc6-4db3-a058-457115df2856,32927_96e9fc31,__export__.product_product_32927_96e9fc31,"Supply and fit 2.4m high weld mesh system as below - Nylofor 2D 656 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; nylofor; 656; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32927_96e9fc31
19eb6d36-3351-4392-ab7c-3339eae3af7a,32928_4cf6d640,__export__.product_product_32928_4cf6d640,"Supply and fit 2.4m high weld mesh system as below - Nylofor 2D 656 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; nylofor; 656; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32928_4cf6d640
7150201c-a507-456d-93a6-0edcaf1f4108,32929_47a11f23,__export__.product_product_32929_47a11f23,"Supply and fit 2.4m high weld mesh system as below - Nylofor 2D 656 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; nylofor; 656; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32929_47a11f23
dd8d20d4-4e1f-4a92-b9c9-bd3a5fb417a7,32930_8cb4efef,__export__.product_product_32930_8cb4efef,"Supply and fit 2.4m high weld mesh system as below - Nylofor 2D 656 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; nylofor; 656; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32930_8cb4efef
eee2c339-2bed-403d-88b5-5e70fb3a0c36,32931_90d284e9,__export__.product_product_32931_90d284e9,"Supply and fit 2.4m high weld mesh system as below - Nylofor 2D 656 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; nylofor; 656; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32931_90d284e9
dba3aa6a-12e9-47eb-8c4b-f8cc70253eb5,32932_a1ebda95,__export__.product_product_32932_a1ebda95,"Supply and fit 2.4m high weld mesh system as below - Nylofor 2D 656 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; nylofor; 656; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32932_a1ebda95
4ae834c2-eeaf-40bc-8289-3b3b623f5592,32933_34be9510,__export__.product_product_32933_34be9510,"Supply and fit 2.4m high weld mesh system as below - Dulok 868 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,63.594,supply; and; fit; 2.4m; high; weld; mesh; system; below; dulok; 868; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32933_34be9510
ce82d72f-6cbd-49e6-979a-d670b6b359a0,32934_9498f709,__export__.product_product_32934_9498f709,"Supply and fit 2.4m high weld mesh system as below - Dulok 868 twin wire, posts at 2.5m centers, panels attached using tamper proof fittings,finish",Wire & Mesh,,m,,supply; and; fit; 2.4m; high; weld; mesh; system; below; dulok; 868; twin; wire; posts; 2.5m; centers; panels; attached; using; tamper; proof; fittings; finish; wire & mesh; 32934_9498f709
